'sample #','MLII','V1'
57143,952,1027
57144,955,1026
57145,961,1028
57146,963,1030
57147,961,1027
57148,955,1023
57149,957,1023
57150,962,1030
57151,966,1033
57152,969,1029
57153,971,1025
57154,974,1023
57155,975,1027
57156,974,1031
57157,973,1030
57158,970,1025
57159,969,1024
57160,967,1025
57161,965,1027
57162,966,1028
57163,971,1025
57164,969,1025
57165,969,1029
57166,969,1025
57167,975,1028
57168,978,1026
57169,984,1027
57170,980,1029
57171,980,1029
57172,978,1026
57173,982,1023
57174,986,1024
57175,989,1028
57176,987,1029
57177,987,1026
57178,985,1022
57179,986,1023
57180,987,1027
57181,992,1031
57182,991,1026
57183,990,1023
57184,991,1023
57185,991,1025
57186,993,1026
57187,998,1026
57188,999,1022
57189,997,1024
57190,999,1024
57191,996,1028
57192,997,1026
57193,996,1027
57194,996,1028
57195,996,1029
57196,992,1028
57197,996,1029
57198,997,1027
57199,996,1032
57200,996,1032
57201,999,1028
57202,1000,1024
57203,1001,1024
57204,1000,1028
57205,1003,1032
57206,1009,1031
57207,1015,1024
57208,1017,1024
57209,1019,1027
57210,1022,1030
57211,1023,1028
57212,1022,1028
57213,1015,1025
57214,1008,1028
57215,1003,1031
57216,1001,1030
57217,1003,1027
57218,1001,1030
57219,1003,1030
57220,998,1031
57221,993,1028
57222,996,1028
57223,1001,1032
57224,1003,1035
57225,1000,1032
57226,999,1031
57227,998,1034
57228,999,1034
57229,1001,1031
57230,998,1030
57231,997,1027
57232,999,1028
57233,996,1029
57234,997,1029
57235,999,1027
57236,997,1031
57237,994,1031
57238,992,1028
57239,989,1027
57240,991,1029
57241,994,1031
57242,993,1032
57243,992,1028
57244,990,1024
57245,990,1024
57246,991,1028
57247,992,1032
57248,993,1030
57249,992,1024
57250,988,1024
57251,982,1027
57252,979,1033
57253,976,1030
57254,976,1026
57255,979,1025
57256,983,1027
57257,987,1029
57258,987,1030
57259,990,1030
57260,988,1029
57261,984,1029
57262,984,1029
57263,984,1025
57264,988,1024
57265,989,1025
57266,989,1028
57267,990,1025
57268,985,1023
57269,986,1024
57270,988,1026
57271,992,1030
57272,991,1028
57273,988,1023
57274,986,1022
57275,987,1027
57276,989,1029
57277,993,1027
57278,992,1025
57279,988,1025
57280,986,1025
57281,984,1030
57282,988,1026
57283,993,1025
57284,996,1028
57285,994,1030
57286,993,1025
57287,986,1024
57288,986,1025
57289,992,1028
57290,994,1031
57291,994,1027
57292,994,1025
57293,994,1025
57294,997,1032
57295,1005,1032
57296,1004,1028
57297,1004,1024
57298,1005,1027
57299,1007,1031
57300,1009,1034
57301,1014,1029
57302,1016,1029
57303,1014,1030
57304,1015,1034
57305,1013,1031
57306,1012,1031
57307,1007,1030
57308,1000,1034
57309,994,1034
57310,990,1031
57311,991,1030
57312,993,1030
57313,995,1032
57314,996,1034
57315,992,1029
57316,988,1024
57317,983,1026
57318,992,1030
57319,997,1030
57320,995,1028
57321,998,1024
57322,993,1024
57323,994,1029
57324,992,1029
57325,995,1026
57326,995,1024
57327,996,1026
57328,995,1025
57329,994,1024
57330,990,1022
57331,990,1024
57332,992,1028
57333,997,1028
57334,1002,1025
57335,1005,1027
57336,1004,1030
57337,1004,1035
57338,1001,1028
57339,1001,1024
57340,1001,1025
57341,1001,1030
57342,1000,1031
57343,999,1030
57344,997,1030
57345,998,1030
57346,1001,1027
57347,1002,1026
57348,1003,1024
57349,1004,1027
57350,1000,1032
57351,998,1027
57352,997,1023
57353,1000,1024
57354,1002,1031
57355,1008,1032
57356,1006,1027
57357,1003,1025
57358,1000,1025
57359,996,1028
57360,995,1028
57361,995,1025
57362,1002,1027
57363,1016,1024
57364,1028,1025
57365,1040,1021
57366,1056,1023
57367,1076,1027
57368,1094,1028
57369,1115,1025
57370,1135,1023
57371,1157,1026
57372,1183,1031
57373,1206,1029
57374,1230,1026
57375,1247,1027
57376,1252,1027
57377,1246,1027
57378,1232,1027
57379,1199,1031
57380,1138,1033
57381,1063,1035
57382,1011,1031
57383,991,1031
57384,985,1037
57385,988,1041
57386,981,1038
57387,967,1034
57388,949,1032
57389,947,1036
57390,960,1036
57391,978,1031
57392,984,1033
57393,983,1034
57394,974,1032
57395,969,1030
57396,973,1031
57397,974,1032
57398,972,1030
57399,971,1026
57400,970,1024
57401,972,1025
57402,975,1029
57403,977,1026
57404,978,1027
57405,983,1025
57406,986,1028
57407,987,1025
57408,990,1027
57409,991,1027
57410,987,1029
57411,984,1025
57412,983,1020
57413,982,1022
57414,983,1026
57415,990,1025
57416,992,1021
57417,992,1020
57418,986,1024
57419,987,1023
57420,988,1023
57421,991,1024
57422,992,1025
57423,991,1021
57424,990,1018
57425,992,1021
57426,997,1025
57427,1006,1026
57428,1006,1023
57429,1005,1022
57430,999,1024
57431,988,1025
57432,984,1025
57433,987,1025
57434,991,1026
57435,994,1027
57436,993,1023
57437,991,1022
57438,991,1026
57439,993,1027
57440,996,1023
57441,998,1023
57442,999,1022
57443,1002,1027
57444,1005,1027
57445,1004,1025
57446,1005,1024
57447,1006,1028
57448,1010,1026
57449,1015,1023
57450,1020,1027
57451,1020,1030
57452,1014,1029
57453,1003,1025
57454,994,1025
57455,998,1029
57456,1012,1031
57457,1024,1030
57458,1024,1032
57459,1026,1030
57460,1021,1027
57461,1023,1026
57462,1026,1029
57463,1030,1033
57464,1035,1032
57465,1035,1025
57466,1034,1029
57467,1033,1032
57468,1037,1034
57469,1040,1032
57470,1042,1033
57471,1039,1033
57472,1037,1032
57473,1031,1029
57474,1031,1030
57475,1034,1033
57476,1033,1036
57477,1029,1030
57478,1030,1030
57479,1030,1033
57480,1035,1037
57481,1035,1034
57482,1034,1032
57483,1032,1031
57484,1028,1031
57485,1025,1030
57486,1024,1027
57487,1024,1031
57488,1023,1031
57489,1022,1027
57490,1021,1025
57491,1020,1028
57492,1019,1030
57493,1019,1030
57494,1018,1028
57495,1016,1031
57496,1012,1032
57497,1010,1032
57498,1006,1031
57499,1006,1032
57500,1005,1035
57501,999,1032
57502,1002,1027
57503,1010,1032
57504,1015,1037
57505,1020,1032
57506,1014,1031
57507,1010,1029
57508,1005,1032
57509,1007,1032
57510,1009,1033
57511,1011,1033
57512,1009,1036
57513,1010,1032
57514,1008,1028
57515,1010,1032
57516,1014,1036
57517,1015,1035
57518,1010,1033
57519,1009,1030
57520,1007,1031
57521,1005,1031
57522,1006,1031
57523,1009,1031
57524,1007,1034
57525,1008,1032
57526,1013,1030
57527,1012,1029
57528,1007,1031
57529,1004,1035
57530,998,1031
57531,998,1024
57532,995,1025
57533,996,1033
57534,993,1030
57535,996,1026
57536,996,1028
57537,997,1027
57538,998,1026
57539,999,1024
57540,1001,1023
57541,1002,1029
57542,1002,1030
57543,1001,1027
57544,1004,1023
57545,1004,1026
57546,1007,1032
57547,1017,1031
57548,1022,1028
57549,1026,1027
57550,1019,1028
57551,1017,1032
57552,1021,1028
57553,1025,1027
57554,1026,1030
57555,1026,1028
57556,1022,1022
57557,1022,1023
57558,1017,1028
57559,1015,1029
57560,1013,1027
57561,1014,1021
57562,1013,1021
57563,1014,1023
57564,1015,1022
57565,1015,1020
57566,1015,1019
57567,1011,1020
57568,1009,1019
57569,1008,1018
57570,1011,1019
57571,1014,1022
57572,1010,1022
57573,1008,1018
57574,1007,1016
57575,1010,1020
57576,1014,1023
57577,1020,1023
57578,1016,1023
57579,1014,1022
57580,1010,1024
57581,1008,1024
57582,1011,1021
57583,1014,1022
57584,1016,1027
57585,1015,1026
57586,1015,1020
57587,1013,1022
57588,1011,1027
57589,1011,1028
57590,1011,1024
57591,1011,1021
57592,1008,1022
57593,1005,1025
57594,1003,1028
57595,1005,1023
57596,1004,1025
57597,1006,1027
57598,1001,1024
57599,1000,1020
57600,1004,1025
57601,1009,1029
57602,1010,1028
57603,1007,1023
57604,1003,1020
57605,1002,1025
57606,997,1027
57607,1000,1026
57608,1020,1023
57609,1048,1022
57610,1073,1025
57611,1093,1027
57612,1109,1025
57613,1127,1025
57614,1151,1030
57615,1177,1029
57616,1200,1024
57617,1227,1024
57618,1248,1030
57619,1258,1035
57620,1258,1035
57621,1243,1029
57622,1221,1027
57623,1187,1031
57624,1135,1034
57625,1075,1036
57626,1023,1037
57627,989,1040
57628,972,1039
57629,964,1039
57630,967,1038
57631,977,1040
57632,985,1043
57633,991,1041
57634,994,1033
57635,992,1034
57636,987,1040
57637,989,1042
57638,987,1039
57639,981,1035
57640,978,1035
57641,978,1034
57642,978,1033
57643,983,1029
57644,980,1029
57645,980,1030
57646,981,1031
57647,980,1027
57648,985,1029
57649,987,1034
57650,983,1033
57651,979,1027
57652,975,1027
57653,972,1033
57654,975,1036
57655,980,1031
57656,990,1031
57657,992,1031
57658,989,1031
57659,986,1028
57660,992,1028
57661,997,1033
57662,997,1036
57663,997,1031
57664,998,1027
57665,1001,1029
57666,1005,1035
57667,1007,1036
57668,1007,1032
57669,1003,1030
57670,1004,1030
57671,998,1036
57672,1000,1034
57673,1003,1032
57674,1003,1032
57675,999,1035
57676,1000,1034
57677,1000,1032
57678,1003,1032
57679,1005,1035
57680,1003,1036
57681,1001,1034
57682,999,1029
57683,1001,1033
57684,1004,1036
57685,1007,1038
57686,1006,1035
57687,1008,1031
57688,1010,1031
57689,1008,1036
57690,1011,1034
57691,1011,1032
57692,1010,1033
57693,1010,1034
57694,1011,1031
57695,1009,1030
57696,1014,1032
57697,1015,1035
57698,1015,1035
57699,1015,1029
57700,1014,1026
57701,1016,1033
57702,1016,1032
57703,1017,1030
57704,1017,1030
57705,1017,1028
57706,1019,1030
57707,1021,1028
57708,1021,1027
57709,1024,1029
57710,1026,1031
57711,1025,1028
57712,1025,1023
57713,1034,1028
57714,1042,1030
57715,1044,1030
57716,1041,1027
57717,1039,1024
57718,1034,1028
57719,1036,1029
57720,1038,1029
57721,1041,1027
57722,1040,1029
57723,1038,1028
57724,1036,1026
57725,1031,1023
57726,1032,1029
57727,1033,1033
57728,1031,1025
57729,1027,1024
57730,1022,1026
57731,1019,1029
57732,1021,1027
57733,1027,1027
57734,1027,1030
57735,1024,1028
57736,1021,1024
57737,1019,1024
57738,1019,1027
57739,1019,1030
57740,1020,1028
57741,1017,1022
57742,1013,1023
57743,1011,1025
57744,1012,1023
57745,1016,1023
57746,1016,1025
57747,1014,1026
57748,1011,1021
57749,1010,1018
57750,1012,1023
57751,1016,1026
57752,1010,1024
57753,1008,1020
57754,1005,1022
57755,1001,1024
57756,1003,1022
57757,1005,1020
57758,1002,1024
57759,1002,1025
57760,1001,1018
57761,1000,1020
57762,1002,1025
57763,1004,1027
57764,1002,1022
57765,1001,1019
57766,998,1021
57767,997,1024
57768,994,1020
57769,992,1021
57770,992,1022
57771,996,1024
57772,993,1019
57773,991,1023
57774,991,1027
57775,990,1023
57776,991,1024
57777,995,1024
57778,995,1025
57779,995,1024
57780,996,1022
57781,997,1025
57782,997,1028
57783,999,1025
57784,996,1020
57785,998,1026
57786,1001,1032
57787,1003,1028
57788,1003,1026
57789,1005,1024
57790,1003,1027
57791,1002,1026
57792,1005,1023
57793,1004,1029
57794,1007,1031
57795,1007,1030
57796,1006,1025
57797,1010,1027
57798,1012,1032
57799,1014,1030
57800,1012,1029
57801,1006,1028
57802,1001,1029
57803,999,1027
57804,1002,1028
57805,1004,1032
57806,1003,1030
57807,1002,1028
57808,1003,1024
57809,1003,1030
57810,1004,1033
57811,1006,1031
57812,1006,1029
57813,1002,1030
57814,1000,1029
57815,1002,1026
57816,1005,1028
57817,1004,1033
57818,1003,1033
57819,1005,1028
57820,1009,1027
57821,1009,1033
57822,1008,1031
57823,1005,1031
57824,1006,1030
57825,1004,1033
57826,1002,1029
57827,1001,1028
57828,1001,1033
57829,1000,1034
57830,999,1035
57831,1000,1031
57832,1000,1031
57833,999,1036
57834,1001,1034
57835,1004,1035
57836,1003,1033
57837,1004,1035
57838,1002,1029
57839,1002,1030
57840,1005,1033
57841,1007,1034
57842,1006,1029
57843,999,1025
57844,994,1026
57845,997,1027
57846,1005,1030
57847,1011,1033
57848,1021,1031
57849,1032,1028
57850,1046,1029
57851,1069,1031
57852,1096,1031
57853,1120,1029
57854,1141,1031
57855,1165,1031
57856,1187,1027
57857,1205,1030
57858,1214,1031
57859,1215,1031
57860,1199,1030
57861,1172,1026
57862,1135,1030
57863,1082,1033
57864,1020,1036
57865,979,1040
57866,957,1040
57867,949,1041
57868,950,1037
57869,958,1040
57870,969,1042
57871,976,1040
57872,977,1034
57873,978,1037
57874,976,1037
57875,977,1034
57876,979,1033
57877,979,1034
57878,979,1035
57879,973,1029
57880,974,1027
57881,974,1028
57882,974,1029
57883,970,1027
57884,966,1026
57885,976,1026
57886,989,1023
57887,993,1025
57888,991,1029
57889,987,1029
57890,982,1030
57891,979,1023
57892,982,1024
57893,983,1025
57894,983,1026
57895,988,1024
57896,987,1025
57897,988,1028
57898,990,1024
57899,992,1024
57900,994,1026
57901,988,1028
57902,978,1024
57903,973,1022
57904,973,1022
57905,983,1024
57906,988,1023
57907,995,1025
57908,992,1024
57909,987,1024
57910,984,1021
57911,982,1022
57912,980,1023
57913,983,1028
57914,989,1026
57915,992,1022
57916,991,1024
57917,993,1025
57918,993,1026
57919,1000,1024
57920,997,1026
57921,999,1026
57922,1000,1023
57923,1000,1023
57924,1000,1026
57925,1004,1029
57926,1001,1025
57927,1002,1021
57928,1004,1021
57929,1008,1022
57930,1008,1022
57931,1010,1023
57932,1011,1028
57933,1014,1021
57934,1015,1020
57935,1014,1023
57936,1014,1026
57937,1018,1027
57938,1018,1024
57939,1021,1023
57940,1021,1025
57941,1020,1026
57942,1019,1025
57943,1022,1029
57944,1024,1029
57945,1029,1027
57946,1030,1023
57947,1030,1026
57948,1032,1032
57949,1031,1029
57950,1031,1028
57951,1028,1027
57952,1023,1030
57953,1020,1027
57954,1018,1028
57955,1017,1029
57956,1021,1029
57957,1017,1026
57958,1017,1025
57959,1016,1029
57960,1014,1030
57961,1013,1029
57962,1005,1030
57963,1002,1029
57964,1003,1024
57965,1006,1025
57966,1010,1028
57967,1014,1031
57968,1013,1030
57969,1007,1023
57970,1001,1024
57971,1001,1029
57972,1005,1027
57973,1006,1028
57974,1006,1029
57975,1008,1029
57976,1006,1025
57977,1006,1024
57978,1002,1029
57979,1000,1034
57980,996,1032
57981,994,1028
57982,999,1028
57983,1002,1031
57984,1002,1031
57985,1000,1028
57986,999,1031
57987,1003,1033
57988,1007,1027
57989,1000,1025
57990,999,1030
57991,1000,1035
57992,1003,1030
57993,1004,1027
57994,1003,1028
57995,999,1030
57996,997,1029
57997,994,1027
57998,994,1030
57999,994,1031
58000,992,1024
58001,988,1028
58002,991,1030
58003,987,1034
58004,987,1031
58005,989,1026
58006,995,1025
58007,997,1029
58008,997,1026
58009,994,1028
58010,990,1028
58011,990,1027
58012,991,1024
58013,993,1024
58014,997,1027
58015,999,1029
58016,996,1028
58017,993,1020
58018,993,1024
58019,993,1027
58020,1001,1026
58021,1006,1027
58022,1004,1028
58023,1003,1027
58024,1001,1024
58025,1000,1023
58026,1002,1028
58027,1005,1032
58028,1002,1028
58029,1002,1025
58030,1000,1025
58031,1001,1027
58032,1002,1028
58033,1004,1026
58034,1004,1029
58035,1007,1029
58036,1007,1024
58037,1009,1021
58038,1008,1027
58039,1011,1032
58040,1013,1027
58041,1013,1023
58042,1009,1024
58043,1007,1027
58044,1004,1027
58045,1006,1021
58046,1008,1022
58047,1006,1021
58048,1005,1021
58049,1002,1018
58050,1001,1023
58051,1005,1026
58052,1010,1026
58053,1014,1023
58054,1010,1020
58055,1008,1024
58056,1009,1027
58057,1009,1024
58058,1005,1024
58059,1001,1024
58060,1001,1022
58061,1000,1023
58062,1003,1023
58063,1004,1027
58064,1001,1027
58065,1000,1022
58066,998,1021
58067,995,1026
58068,995,1029
58069,995,1025
58070,998,1023
58071,1001,1025
58072,1002,1024
58073,1001,1024
58074,999,1024
58075,1003,1028
58076,1004,1031
58077,1002,1024
58078,1000,1021
58079,995,1025
58080,994,1028
58081,994,1026
58082,993,1026
58083,996,1025
58084,1011,1025
58085,1026,1024
58086,1040,1021
58087,1051,1025
58088,1066,1028
58089,1085,1028
58090,1107,1021
58091,1126,1025
58092,1149,1030
58093,1175,1031
58094,1198,1028
58095,1221,1028
58096,1238,1027
58097,1246,1028
58098,1240,1027
58099,1220,1029
58100,1185,1031
58101,1123,1033
58102,1047,1030
58103,987,1034
58104,959,1038
58105,945,1043
58106,936,1039
58107,936,1037
58108,937,1035
58109,940,1037
58110,954,1036
58111,970,1032
58112,981,1035
58113,986,1035
58114,988,1034
58115,986,1033
58116,987,1031
58117,988,1033
58118,987,1036
58119,983,1027
58120,981,1025
58121,981,1028
58122,985,1030
58123,988,1027
58124,992,1025
58125,992,1025
58126,990,1026
58127,991,1026
58128,990,1025
58129,990,1027
58130,991,1029
58131,992,1027
58132,990,1023
58133,991,1024
58134,991,1027
58135,991,1032
58136,990,1028
58137,989,1024
58138,990,1025
58139,991,1030
58140,990,1029
58141,989,1026
58142,990,1027
58143,986,1028
58144,985,1027
58145,983,1027
58146,984,1026
58147,988,1030
58148,989,1030
58149,991,1028
58150,989,1022
58151,993,1027
58152,991,1029
58153,987,1027
58154,990,1026
58155,993,1024
58156,997,1025
58157,1001,1030
58158,1003,1025
58159,1006,1029
58160,1008,1030
58161,1008,1028
58162,1005,1025
58163,1007,1023
58164,1008,1027
58165,1011,1030
58166,1010,1029
58167,1008,1024
58168,1005,1023
58169,1003,1027
58170,1006,1027
58171,1010,1026
58172,1013,1025
58173,1014,1026
58174,1011,1026
58175,1012,1025
58176,1014,1024
58177,1014,1027
58178,1014,1030
58179,1011,1028
58180,1007,1022
58181,1010,1024
58182,1014,1029
58183,1017,1032
58184,1019,1028
58185,1018,1024
58186,1019,1026
58187,1020,1029
58188,1022,1028
58189,1027,1025
58190,1028,1027
58191,1029,1029
58192,1030,1028
